mfl_id,name,merge_name,position,team,gsis_id,pfr_id,fantasypros_id,pff_id,sleeper_id,sportradar_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,rotowire_id,rotoworld_id,ktc_id,cfbref_id,stats_id,stats_global_id,fantasy_data_id,swish_id,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,alt_name,twitter_username,height,weight,college,db_season
7361,Edell Shepherd,edell shepherd,WR,FA,00-0020794,NA,NA,NA,NA,NA,NA,25148,NA,NA,303206,3585,279,NA,NA,6729,0,NA,NA,1980-05-18,42.9,2002,NA,NA,NA,NA,NA,73,175,San Jose State,2023
8107,Rashied Davis,rashied davis,WR,FA,00-0023429,NA,NA,NA,NA,ae222443-9201-4520-95ae-60fc6ebd6efb,rashieddavis/2506336,9268,NA,NA,554742,5081,3477,NA,NA,7445,142549,NA,NA,1979-07-24,43.7,2002,NA,NA,NA,NA,RashiedDavis,69,187,San Jose State,2023
8139,Corey McIntyre,corey mcintyre,RB,FA,00-0020804,NA,NA,NA,NA,d541604a-3a8e-4b6d-afc3-b21a23f3bcd3,coreymcintyre/2504882,4140,NA,3705,303192,4100,3467,NA,NA,7450,250337,NA,NA,1979-01-25,44.2,2002,NA,NA,NA,NA,NA,72,245,West Virginia,2023
4890,Jason Baker,jason baker,PN,FA,00-0019921,NA,NA,NA,NA,430e37fd-0ea2-49ce-9b5c-94b65aaac3a9,jasonbaker/2504395,2845,NA,NA,237223,3445,1383,NA,NA,5745,25864,NA,NA,1978-05-17,44.9,2001,NA,NA,NA,NA,NA,74,205,Iowa,2023
4893,Gerard Warren,gerard warren,DT,FA,NA,WarrGe20,NA,NA,NA,NA,NA,2551,NA,NA,235255,2197,2562,NA,NA,5450,25569,NA,NA,1978-07-25,44.7,2001,1,3,3,NA,NA,76,330,Florida,2023
4894,Justin Smith,justin smith,DE,FA,00-0020535,SmitJu20,10128,NA,305,7d7a1e98-3cb7-4a67-837d-49dd23f22c6e,justinsmith/2504777,2552,NA,NA,235243,2198,2539,NA,NA,5451,25570,7534,NA,1979-09-30,43.5,2001,1,4,4,NA,NA,76,285,Missouri,2023
4896,Richard Seymour,richard seymour,DT,FA,00-0020442,SeymRi00,NA,NA,NA,5b1e4052-a8c4-46fa-b4d4-20ca437d0551,richardseymour/2504691,2554,NA,1437,235242,2199,1134,NA,NA,5453,25572,NA,NA,1979-10-06,43.5,2001,1,6,6,NA,NA,78,317,Georgia,2023
4897,Andre Carter,andre carter,DE,FA,00-0020489,CartAn20,NA,NA,NA,977d84a2-5807-40f9-b264-5437664eb5d2,andrecarter/2504738,2555,NA,NA,235200,2200,436,NA,andre-carter-1,5454,25573,NA,NA,1979-05-12,43.9,2001,1,7,7,NA,mr_carter93,76,260,California,2023
4898,David Terrell,david terrell,WR,FA,00-0020513,TerrDa00,NA,NA,NA,NA,NA,NA,NA,NA,235247,2180,2422,NA,david-terrell-1,5455,0,NA,NA,1979-03-13,44.1,2001,1,8,8,NA,NA,75,212,Michigan,2023
4900,Koren Robinson,koren robinson,WR,FA,00-0020490,RobiKo00,NA,NA,NA,NA,NA,NA,NA,NA,235239,2191,549,NA,koren-robinson-1,5456,0,NA,NA,1980-03-19,43.1,2001,1,9,9,NA,NA,73,205,North Carolina State,2023
4901,Jamal Reynolds,jamal reynolds,DE,FA,00-0020459,ReynJa20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201,1771,NA,jamal-reynolds-1,NA,0,NA,NA,1979-02-20,44.1,2001,1,10,10,NA,NA,75,265,Florida State,2023
4902,Dan Morgan,dan morgan,LB,FA,00-0020443,MorgDa99,NA,NA,NA,NA,NA,NA,NA,NA,235233,2202,2387,NA,dan-morgan-1,5458,0,NA,NA,1978-12-19,44.3,2001,1,11,11,NA,NA,74,245,Miami (Fla.),2023
4903,Damione Lewis,damione lewis,DE,FA,00-0020491,LewiDa20,NA,NA,NA,NA,NA,2560,NA,NA,235225,2203,362,NA,NA,5459,25578,NA,NA,1978-03-01,45.1,2001,1,12,12,NA,NA,74,301,Miami (Fla.),2023
4904,Marcus Stroud,marcus stroud,DE,FA,00-0020492,StroMa01,NA,NA,NA,NA,NA,2561,NA,NA,235246,2204,1429,NA,NA,5460,25579,NA,NA,1978-06-25,44.8,2001,1,13,13,NA,marcusstroud99,78,310,Georgia,2023
4906,Rod Gardner,rod gardner,WR,FA,00-0020525,GardRo00,NA,NA,NA,NA,NA,NA,NA,NA,235213,2206,123,NA,rod-gardner-1,5462,0,NA,NA,1977-10-26,45.5,2001,1,15,15,NA,NA,74,213,Clemson,2023
4910,Casey Hampton,casey hampton,DT,FA,00-0020426,HampCa00,NA,NA,NA,aed77941-374b-454c-ae85-07e0ebfd0653,caseyhampton/2504678,2567,NA,956,235214,2210,645,NA,casey-hampton-1,5466,25585,NA,NA,1977-09-03,45.6,2001,1,19,19,NA,NA,73,325,Texas,2023
4911,Adam Archuleta,adam archuleta,LB,FA,NA,ArchAd20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2211,388,NA,adam-archuleta-1,5467,0,NA,NA,1977-11-27,45.4,2001,1,20,20,NA,NA,71,223,Arizona State,2023
4912,Nate Clements,nate clements,CB,FA,00-0020495,ClemNa99,NA,NA,NA,5b3c37f9-a42d-4cd8-a55c-6bb2b0f2b562,nateclements/2504744,2569,NA,1923,235204,2212,2298,NA,nate-clements-1,5468,25587,NA,NA,1979-12-12,43.3,2001,1,21,21,NA,NateClements,72,205,Ohio State,2023
4913,Will Allen,will allen,CB,FA,00-0020467,AlleWi20,NA,NA,NA,837d96b1-302b-439b-bb97-3ee442bfb4a8,NA,2570,NA,NA,235190,2213,949,NA,will-allen-2,5469,25588,NA,NA,1978-08-05,44.7,2001,1,22,22,NA,willallen_25,70,195,Syracuse,2023
4914,Deuce McAllister,deuce mcallister,RB,FA*,00-0020527,McAlDe00,NA,NA,NA,NA,NA,NA,NA,NA,235228,2214,1014,NA,deuce-mcallister-1,5470,0,NA,NA,1978-12-27,44.3,2001,1,23,23,NA,dmcallister26,73,232,Mississippi,2023
4915,Willie Middlebrooks,willie middlebrooks,CB,FA,00-0020496,MiddWi20,NA,NA,NA,NA,NA,NA,NA,NA,235230,2215,1948,NA,willie-middlebrooks-1,5471,0,NA,NA,1979-02-12,44.2,2001,1,24,24,NA,NA,73,200,Minnesota,2023
4916,Freddie Mitchell,freddie mitchell,WR,FA,00-0020497,MitcFr00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216,722,NA,freddie-mitchell-1,5472,0,NA,NA,1978-11-28,44.4,2001,1,25,25,NA,FMitchell84,72,195,UCLA,2023
4917,Jamar Fletcher,jamar fletcher,CB,FA,00-0020460,FletJa20,NA,NA,NA,NA,NA,NA,NA,NA,235211,2217,562,NA,jamar-fletcher-1,5473,0,NA,NA,1979-08-28,43.6,2001,1,26,26,NA,NA,70,185,Wisconsin,2023
4920,Michael Bennett,michael bennett,RB,FA,00-0020514,BennMi00,NA,NA,NA,NA,NA,2575,NA,147,235196,2218,1157,NA,michael-bennett-1,5474,25593,NA,NA,1978-08-13,44.7,2001,1,27,27,NA,NA,69,207,Wisconsin,2023
4921,Derrick Gibson,derrick gibson,S,OAK,00-0020418,GibsDe21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2219,829,NA,derrick-gibson-1,5475,0,NA,NA,1979-03-22,44.1,2001,1,28,28,NA,NA,74,215,Florida State,2023
4922,Ryan Pickett,ryan pickett,DT,FA,00-0020515,PickRy20,NA,NA,NA,0b7e38b8-4bc7-44a0-adc1-1411b8098e9e,ryanpickett/2504763,2577,NA,789,235235,2220,374,NA,NA,5476,25595,NA,NA,1979-10-08,43.5,2001,1,29,29,NA,RyanPickett79,74,340,Ohio State,2023
4926,Quincy Morgan,quincy morgan,WR,FA,00-0020427,MorgQu00,NA,NA,NA,NA,NA,NA,NA,NA,235232,2230,2600,NA,quincy-morgan-1,5480,0,NA,NA,1977-09-23,45.6,2001,2,2,33,NA,NA,73,215,Kansas State,2023
4927,Kyle Vanden Bosch,kyle vanden bosch,DE,FA,00-0020382,VandKy99,NA,NA,NA,9c9c82c2-a8c4-40a3-998b-58e4fc458915,kylevandenbosch/2504636,2582,NA,NA,235252,2733,2098,NA,NA,5481,25600,NA,NA,1978-11-17,44.4,2001,2,3,34,NA,NA,76,278,Nebraska,2023
4928,Alge Crumpler,alge crumpler,TE,FA,NA,CrumAl00,NA,NA,NA,NA,NA,2583,NA,NA,235206,2232,2139,NA,alge-crumpler-1,5482,25601,NA,NA,1977-12-23,45.3,2001,2,4,35,NA,NA,74,275,North Carolina,2023
4931,Idrees Bashir,idrees bashir,S,FA,00-0020468,BashId20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771,1499,NA,idrees-bashir-1,5484,0,NA,NA,1978-12-07,44.4,2001,2,6,37,NA,NA,74,198,Memphis,2023
4932,Anthony Thomas,anthony thomas,RB,FA,00-0020403,ThomAn01,NA,NA,NA,NA,NA,NA,NA,NA,235248,2231,2421,NA,anthony-thomas-2,5485,0,NA,NA,1977-11-07,45.4,2001,2,7,38,NA,NA,74,225,Michigan,2023
4933,Kendrell Bell,kendrell bell,LB,FA,00-0020317,BellKe20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2766,646,NA,kendrell-bell-1,5486,0,NA,NA,1978-07-02,44.8,2001,2,8,39,NA,NA,73,245,Georgia,2023
4934,Ken Lucas,ken lucas,CB,FA,00-0020499,LucaKe20,NA,NA,NA,NA,NA,2588,NA,NA,235227,2453,547,NA,ken-lucas-1,5487,0,NA,NA,1979-01-23,44.2,2001,2,9,40,NA,NA,72,205,Mississippi,2023
4935,Robert Ferguson,robert ferguson,WR,FA,00-0020428,FergRo00,NA,NA,NA,NA,NA,NA,NA,NA,235210,2228,1764,NA,robert-ferguson-1,5488,0,NA,NA,1979-12-17,43.3,2001,2,10,41,NA,NA,73,219,Texas A&M,2023
4936,Tommy Polley,tommy polley,LB,FA,00-0020429,PollTo21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2781,389,NA,tommy-polley-1,5489,0,NA,NA,1978-01-18,45.2,2001,2,11,42,NA,NA,NA,230,Florida State,2023
4938,Kris Jenkins,kris jenkins,DT,FA,00-0020380,JenkKr00,NA,NA,NA,NA,NA,2592,NA,NA,235221,2914,2375,NA,NA,5491,25610,NA,NA,1979-08-03,43.7,2001,2,13,44,NA,krisjenkins77,76,360,Maryland,2023
4939,Fred Smoot,fred smoot,CB,FA,00-0020522,SmooFr20,NA,NA,NA,NA,NA,NA,NA,NA,235244,2337,132,NA,fred-smoot-1,5492,0,NA,NA,1979-04-17,44,2001,2,14,45,NA,NA,71,192,Mississippi State,2023
4940,Aaron Schobel,aaron schobel,LB,FA,NA,SchoAa99,NA,NA,NA,NA,NA,2594,NA,1316,235241,2745,2297,NA,aaron-schobel-1,5493,0,NA,NA,1977-09-01,45.6,2001,2,15,46,NA,NA,76,243,TCU,2023
4941,Jamie Winborn,jamie winborn,LB,TEN,00-0020470,WinbJa20,NA,NA,NA,NA,NA,2595,NA,NA,235259,2713,438,NA,NA,5494,25613,NA,NA,1979-05-14,43.9,2001,2,16,47,NA,NA,71,230,Vanderbilt,2023
4943,Lamont Jordan,lamont jordan,RB,FA,00-0020462,JordLa00,NA,NA,NA,NA,NA,NA,NA,688,235223,2223,883,NA,lamont-jordan-1,5496,0,NA,NA,1978-11-11,44.4,2001,2,18,49,NA,NA,70,230,Maryland,2023
4945,Paul Toviessi,paul toviessi,DE,FA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1978-02-26,45.1,2001,2,20,51,NA,NA,78,260,Marshall,2023
4946,Chris Chambers,chris chambers,WR,FA,00-0020446,ChamCh00,NA,NA,NA,NA,NA,2600,NA,NA,235203,2224,1283,NA,chris-chambers-1,5499,25618,NA,NA,1978-08-12,44.7,2001,2,21,52,NA,NA,71,210,Wisconsin,2023
4947,Quincy Carter,quincy carter,QB,FA,00-0020404,CartQu00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225,2672,NA,quincy-carter-1,NA,0,NA,NA,1977-10-13,45.5,2001,2,22,53,NA,NA,74,215,Georgia,2023
4948,Michael Stone,michael stone,S,FA,00-0020383,StonMi20,NA,NA,NA,NA,NA,NA,NA,NA,NA,4706,2021,NA,michael-stone-1,5501,0,NA,NA,1978-02-13,45.2,2001,2,23,54,NA,NA,72,201,Memphis,2023
4949,Quinton Caver,quinton caver,LB,FA,00-0020501,CaveQu20,NA,NA,NA,NA,NA,NA,NA,NA,235202,2654,1352,NA,quinton-caver-1,5502,0,NA,NA,1978-08-22,44.6,2001,2,24,55,NA,NA,NA,241,Arkansas,2023
4950,Tony Dixon,tony dixon,S,FA,00-0020419,DixoTo20,NA,NA,NA,NA,NA,NA,NA,NA,NA,4166,2702,NA,tony-dixon-2,5503,0,NA,NA,1979-06-18,43.8,2001,2,25,56,NA,NA,NA,213,Alabama,2023
4951,Willie Howard,willie howard,DT,MIN,NA,HowaWi20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,willie-howard-1,NA,0,NA,NA,1977-12-26,45.3,2001,2,26,57,NA,NA,75,295,Stanford,2023
4954,Travis Henry,travis henry,RB,FA*,00-0020471,HenrTr00,NA,NA,NA,NA,NA,NA,NA,NA,235216,2226,2271,NA,travis-henry-1,5505,0,NA,NA,1978-10-29,44.5,2001,2,27,58,NA,NA,69,230,Tennessee,2023
4956,Marques Tuiasosopo,marques tuiasosopo,QB,FA,00-0020405,TuiaMa00,NA,NA,NA,NA,NA,NA,NA,NA,235251,2227,25,NA,marques-tuiasosopo-1,5506,0,NA,NA,1979-03-22,44.1,2001,2,28,59,NA,NA,73,220,Washington,2023
4957,Andre Dyson,andre dyson,CB,FA,00-0020503,DysoAn20,NA,NA,NA,NA,NA,NA,NA,NA,235209,2397,223,NA,andre-dyson-1,5507,0,NA,NA,1979-05-25,43.9,2001,2,29,60,NA,NA,70,183,Utah,2023
4958,Shaun Rogers,shaun rogers,DT,FA,00-0020528,RogeSh99,NA,NA,NA,78a114b1-5a3a-4565-82a3-12435951d929,shaunrogers/2504774,2609,NA,443,235240,2705,1819,NA,NA,5508,25627,NA,NA,1979-03-12,44.1,2001,2,30,61,NA,QBComa92,76,350,Texas,2023
4959,Gary Baxter,gary baxter,CB,FA,00-0020472,BaxtGa20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2803,2258,NA,NA,5509,0,NA,NA,1978-11-24,44.4,2001,2,31,62,NA,NA,74,210,Baylor,2023
4961,Derrick Burgess,derrick burgess,LB,FA,00-0020504,BurgDe99,NA,NA,NA,NA,NA,2611,NA,NA,235199,3372,719,NA,derrick-burgess-1,5510,25629,NA,NA,1978-08-12,44.7,2001,3,1,63,NA,NA,74,255,Mississippi,2023
4962,Adrian Wilson,adrian wilson,S,FA,00-0020505,WilsAd99,NA,NA,NA,c6555772-de3c-4310-a046-5b6b9faf6580,adrianwilson/2504754,2612,NA,NA,235258,2742,2074,NA,adrian-wilson-1,5511,25630,NA,NA,1979-10-12,43.5,2001,3,2,64,NA,adrian_wilson24,75,230,North Carolina State,2023
4964,James Jackson,james jackson,RB,FA,00-0020430,JackJa00,NA,NA,NA,NA,NA,NA,NA,NA,235220,2234,NA,NA,james-jackson-1,5512,0,NA,NA,1976-08-04,46.7,2001,3,3,65,NA,NA,70,215,Miami (Fla.),2023
4965,Sean Brewer,sean brewer,TE,FA,00-0020398,BrewSe20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2235,NA,NA,sean-brewer-1,5513,0,NA,NA,1977-10-05,45.5,2001,3,4,66,NA,NA,76,255,San Jose State,2023
4966,Tay Cody,tay cody,CB,FA,NA,CodyTa20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3586,NA,NA,tay-cody-1,NA,0,NA,NA,1977-10-06,45.5,2001,3,5,67,NA,NA,69,180,Florida State,2023
4969,Eric Kelly,eric kelly,CB,FA,00-0020473,KellEr20,NA,NA,NA,NA,NA,NA,NA,NA,NA,4095,NA,NA,eric-kelly-1,NA,0,NA,NA,1977-01-15,46.2,2001,3,7,69,NA,NA,70,200,Kentucky,2023
4970,Sedrick Hodge,sedrick hodge,LB,FA,00-0020294,HodgSe20,NA,NA,NA,NA,NA,NA,NA,NA,235217,3602,1053,NA,NA,5517,0,NA,NA,1978-09-13,44.6,2001,3,8,70,NA,NA,76,246,North Carolina,2023
4971,Bhawoh Jue,bhawoh jue,S,FA,00-0020367,JuexBh20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2720,1654,NA,bhawoh-jue-1,5518,0,NA,NA,1979-05-24,43.9,2001,3,9,71,NA,NA,72,200,Penn State,2023
4972,Torrance Marshall,torrance marshall,LB,FA,00-0020431,MarsTo20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2804,NA,NA,torrance-marshall-1,NA,0,NA,NA,1977-06-12,45.8,2001,3,10,72,NA,NA,NA,245,Oklahoma,2023
4973,Eric Westmoreland,eric westmoreland,LB,FA,00-0020357,WestEr20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eric-westmoreland-1,NA,0,NA,NA,1977-03-11,46.1,2001,3,11,73,NA,NA,NA,230,Tennessee,2023
4975,Eric Downing,eric downing,DE,FA,00-0020269,DownEr20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1978-09-16,44.6,2001,3,13,75,NA,NA,75,270,Syracuse,2023
4976,Ron Edwards,ron edwards,DT,FA,00-0020286,EdwaRo20,NA,NA,NA,3447bc92-8ebe-4e98-b3c8-96ff33c62354,ronedwards/2504555,2624,NA,1029,235053,4786,2296,NA,NA,5523,25642,NA,NA,1979-07-12,43.8,2001,3,14,76,NA,NA,75,325,Texas A&M,2023
4978,Marvin Minnis,marvin minnis,WR,FA,NA,MinnMa00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2233,NA,NA,NA,NA,0,NA,NA,1977-02-06,46.2,2001,3,15,77,Snoop Minnis,NA,73,170,Florida State,2023
4980,William James,william james,CB,FA,00-0020384,PeteWi20,NA,NA,NA,NA,NA,2626,NA,NA,235140,2703,973,NA,NA,5525,25644,NA,NA,1979-06-15,43.8,2001,3,16,78,Will Peterson,NA,72,200,Western Illinois,2023
4982,Kevan Barlow,kevan barlow,RB,FA,00-0020474,BarlKe00,NA,NA,NA,NA,NA,NA,NA,NA,235019,2237,429,NA,kevan-barlow-1,5527,0,NA,NA,1979-01-07,44.3,2001,3,18,80,NA,NA,73,234,Pittsburgh,2023
4983,Kenny Smith,kenny smith,DE,FA,00-0020506,SmitKe23,NA,NA,NA,NA,NA,NA,NA,NA,553417,4798,1073,NA,NA,5528,0,NA,NA,1977-09-08,45.6,2001,3,19,81,NA,NA,76,303,Alabama,2023
4984,Heath Evans,heath evans,RB,FA,00-0020507,EvanHe00,NA,NA,NA,NA,NA,2630,NA,NA,235054,2241,559,NA,heath-evans-1,5529,25648,NA,NA,1978-12-30,44.3,2001,3,20,82,NA,HeathEvans,72,250,Auburn,2023
4985,Brian Allen,brian allen,LB,FA,00-0020295,AlleBr21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3712,2378,NA,brian-allen-1,NA,0,NA,NA,1978-04-01,45,2001,3,21,83,NA,NA,73,235,Florida State,2023
4986,Dwight Smith,dwight smith,S,FA,00-0020385,SmitDw20,NA,NA,NA,NA,NA,NA,NA,NA,235156,2940,275,NA,dwight-smith-1,5531,0,NA,NA,1978-08-13,44.7,2001,3,22,84,NA,NA,70,201,Akron,2023
4988,Travis Minor,travis minor,RB,FA,00-0020448,MinoTr00,NA,NA,NA,NA,NA,NA,NA,NA,235123,2238,53,NA,travis-minor-1,5532,0,NA,NA,1979-06-30,43.8,2001,3,23,85,NA,NA,70,203,Florida State,2023
4989,Brock Williams,brock williams,CB,NEP,00-0020537,WillBr26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brock-williams-1,5533,0,NA,NA,1979-08-11,43.7,2001,3,24,86,NA,NA,70,195,Notre Dame,2023
4990,Reggie Hayward,reggie hayward,DE,FA,00-0020475,HaywRe20,NA,NA,NA,NA,NA,2636,NA,NA,235077,3478,1904,NA,NA,5535,25654,NA,NA,1979-03-14,44.1,2001,3,25,87,NA,HayDay97,77,275,Iowa State,2023
4991,Morlon Greenwood,morlon greenwood,LB,FA,00-0020449,GreeMo20,NA,NA,NA,NA,NA,NA,NA,NA,235070,3561,1321,NA,NA,5536,0,NA,NA,1978-07-17,44.7,2001,3,26,88,NA,NA,72,240,Syracuse,2023
4993,Delawrence Grant,delawrence grant,LB,FA,00-0020432,GranDe20,NA,NA,NA,NA,NA,NA,NA,NA,235068,4199,775,NA,delawrence-grant-1,5537,0,NA,NA,1979-11-18,43.4,2001,3,27,89,NA,NA,NA,280,Oregon State,2023
4994,Shad Meier,shad meier,TE,FA,00-0020476,MeieSh00,NA,NA,NA,NA,NA,NA,NA,NA,235120,2239,246,NA,shad-meier-1,5538,0,NA,NA,1978-06-07,44.9,2001,3,28,90,NA,NA,76,255,Kansas State,2023
4995,Cory Bird,cory bird,S,FA,00-0020477,BirdCo20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2844,1557,NA,cory-bird-1,NA,0,NA,NA,1978-08-10,44.7,2001,3,29,91,NA,NA,69,210,Virginia Tech,2023
4997,Willie Blade,willie blade,DT,FA,00-0020433,BladWi20,NA,NA,NA,NA,NA,NA,NA,NA,235026,3471,2693,NA,NA,5541,0,NA,NA,1979-02-07,44.2,2001,3,31,93,NA,NA,NA,315,Mississippi State,2023
4998,James Boyd,james boyd,S,JAC,00-0020328,BoydJa20,NA,NA,NA,NA,NA,NA,NA,NA,NA,4330,NA,NA,james-boyd-1,5542,0,NA,NA,1977-10-17,45.5,2001,3,32,94,NA,NA,71,207,Penn State,2023
5001,Anthony Henry,anthony henry,CB,FA,00-0020329,HenrAn20,NA,NA,NA,NA,NA,2646,NA,NA,235079,2441,2634,NA,anthony-henry-1,5545,0,NA,NA,1976-11-03,46.4,2001,4,2,97,NA,NA,73,208,South Florida,2023
5002,Bill Gramatica,bill gramatica,PK,FA,00-0020296,gramabil01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240,2081,NA,bill-gramatica-2,NA,0,NA,NA,1978-07-10,44.8,2001,4,3,98,NA,NA,70,180,South Florida,2023
5004,Rudi Johnson,rudi johnson,RB,FA,00-0020407,JohnRu00,NA,NA,NA,NA,NA,NA,NA,NA,235094,2243,50,NA,rudi-johnson-1,5548,0,NA,NA,1979-10-01,43.5,2001,4,5,100,NA,NA,70,225,Auburn,2023
5005,Jamie Henderson,jamie henderson,CB,NYJ,00-0020352,HendJa20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2809,46,NA,jamie-henderson-1,NA,0,NA,NA,1979-01-01,44.3,2001,4,6,101,NA,NA,73,200,Georgia,2023
5006,Matt Stewart,matt stewart,LB,FA,00-0020278,StewMa21,NA,NA,NA,NA,NA,NA,NA,NA,235163,3609,2157,NA,matt-stewart-1,5550,25669,NA,NA,1979-08-31,43.6,2001,4,7,102,NA,NA,75,236,Vanderbilt,2023
5007,Karon Riley,karon riley,DE,FA,00-0020334,RileKa20,NA,NA,NA,NA,NA,NA,NA,NA,235147,3588,NA,NA,karon-riley-1,5551,0,NA,NA,1978-08-23,44.6,2001,4,8,103,NA,NA,74,268,Minnesota,2023
5008,Orlando Huff,orlando huff,LB,FA,00-0020360,HuffOr20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3501,540,NA,orlando-huff-1,5552,0,NA,NA,1978-08-14,44.7,2001,4,9,104,NA,NA,75,236,Fresno State,2023
5011,Chris Weinke,chris weinke,QB,FA,00-0020434,WeinCh00,NA,NA,NA,NA,NA,NA,NA,NA,235174,2242,2360,NA,chris-weinke-1,5554,0,NA,NA,1972-07-31,50.7,2001,4,11,106,NA,NA,76,232,Florida State,2023
5012,Monty Beisel,monty beisel,LB,FA,00-0020478,BeisMo20,NA,NA,NA,NA,NA,2656,NA,NA,235021,3657,1330,NA,monty-beisel-1,5555,25674,NA,NA,1978-08-20,44.6,2001,4,12,107,NA,NA,76,246,Kansas State,2023
5013,George Layne,george layne,RB,FA,00-0020479,LaynGe00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,george-layne-1,NA,0,NA,NA,1978-10-09,44.5,2001,4,13,108,NA,NA,73,250,NA,2023
5014,Sage Rosenfels,sage rosenfels,QB,FA,00-0020480,RoseSa00,NA,NA,NA,41fe48bd-b3fe-4da9-8b61-5d21ab902b12,sagerosenfels/2504729,2658,NA,398,235151,2320,1276,NA,sage-rosenfels-1,5557,25676,NA,NA,1978-03-06,45.1,2001,4,14,109,NA,SageRosenfels18,76,225,Iowa State,2023
5015,Brandon Spoon,brandon spoon,LB,FA,00-0020323,SpooBr20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1978-07-05,44.8,2001,4,15,110,NA,NA,NA,245,North Carolina,2023
5017,Carlos Polk,carlos polk,LB,DAL,00-0020339,PolkCa20,NA,NA,NA,NA,NA,NA,NA,NA,235143,4354,595,NA,carlos-polk-1,5560,0,NA,NA,1977-02-22,46.1,2001,4,17,112,NA,NA,74,262,Nebraska,2023
5019,Cedric Scott,cedric scott,DE,CLE,00-0020481,ScotCe20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cedric-scott-1,NA,0,NA,NA,1977-10-19,45.5,2001,4,19,114,NA,NA,77,275,Southern Mississippi,2023
5020,Moran Norris,moran norris,RB,FA,00-0020508,NorrMo00,NA,NA,NA,3c1772ea-95fb-4b4f-a123-60d2250b8355,morannorris/2504757,2664,NA,250,235131,2386,1697,NA,moran-norris-1,5563,25682,NA,NA,1978-06-16,44.8,2001,4,20,115,NA,NA,73,255,Kansas,2023
5021,Milton Wynn,milton wynn,WR,BAL,NA,WynnMi00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2382,NA,NA,milton-wynn-1,NA,0,NA,NA,1978-09-21,44.6,2001,4,21,116,NA,NA,74,210,Washington State,2023
5022,John Howell,john howell,S,FA,00-0020482,HoweJo21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3670,289,NA,john-howell-1,5565,0,NA,NA,1978-04-28,45,2001,4,22,117,NA,NA,NA,210,Colorado State,2023
5024,Jabari Holloway,jabari holloway,TE,FA,00-0020373,HollJa01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2321,NA,NA,jabari-holloway-1,NA,0,NA,NA,1978-12-18,44.3,2001,4,24,119,NA,NA,NA,250,Notre Dame,2023
5025,Nick Harris,nick harris,PN,FA,00-0020267,HarrNi20,NA,NA,NA,d8857cea-6099-4e08-8241-04ed169e0872,NA,2669,NA,NA,235076,6342,1871,NA,nick-harris-1,5568,25687,NA,NA,1978-07-23,44.7,2001,4,25,120,NA,NicHarris5,74,218,California,2023
5028,Markus Steele,markus steele,LB,FA,00-0020408,SteeMa20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2458,NA,NA,NA,5570,0,NA,NA,1979-07-24,43.7,2001,4,27,122,NA,NA,75,240,Southern California,2023
5029,Marcus Bell,marcus bell,DT,FA,00-0020297,BellMa20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2894,2045,NA,marcus-bell-1,5571,0,NA,NA,1979-06-01,43.9,2001,4,28,123,NA,NA,74,325,Memphis,2023
5031,Justin McCareins,justin mccareins,WR,FA,00-0020381,McCaJu00,NA,NA,NA,NA,NA,NA,NA,NA,235117,2373,860,NA,justin-mccareins-1,5572,0,NA,NA,1978-12-11,44.3,2001,4,29,124,NA,NA,74,215,Northern Illinois,2023
